,word,define,synonyms,similarity 
797,above,further; outside limits,free of,10
798,above,further; outside limits,good way off,10
799,above,further; outside limits,hyper,10
800,above,further; outside limits,in addition to,10
801,above,further; outside limits,in advance of,10
802,above,further; outside limits,long way off,10
803,above,further; outside limits,more remote,10
804,above,further; outside limits,on the far side,10
805,above,further; outside limits,on the other side,10
806,above,further; outside limits,out of range,10
807,above,further; outside limits,out of reach,10
808,above,further; outside limits,over and above,10
809,above,further; outside limits,over there,10
810,above,further; outside limits,superior to,10
811,above,come before; previous,preceding,50
812,above,come before; previous,above,50
813,above,come before; previous,aforesaid,50
814,above,come before; previous,antecedent,50
815,above,come before; previous,anterior,50
816,above,come before; previous,former,50
817,above,come before; previous,past,50
818,above,come before; previous,precedent,50
819,above,come before; previous,prior,50
820,above,come before; previous,aforementioned,50
821,above,come before; previous,aforestated,50
822,above,previous in time or order,old,100
823,above,previous in time or order,departed,100
824,above,previous in time or order,erstwhile,100
825,above,previous in time or order,anterior,100
826,above,previous in time or order,antecedent,100
827,above,previous in time or order,ancient,100
828,above,previous in time or order,bygone,100
829,above,previous in time or order,past,100
830,above,previous in time or order,prior,100
831,above,previous in time or order,above,100
832,above,previous in time or order,first,100
833,above,previous in time or order,aforesaid,100
834,above,previous in time or order,earlier,100
835,above,previous in time or order,foregoing,100
836,above,previous in time or order,late,100
837,above,previous in time or order,once,100
838,above,previous in time or order,one-time,100
839,above,previous in time or order,preceding,100
840,above,previous in time or order,sometime,100
841,above,previous in time or order,quondam,100
842,above,previous in time or order,aforementioned,100
843,above,previous in time or order,ex-,100
844,above,previous in time or order,long ago,100
845,above,previous in time or order,long gone,100
846,above,previous in time or order,of yore,100
847,above,previous in time or order,whilom,100
848,above,taller,above,10
849,above,taller,over,10
850,above,taller,greater,10
851,above,taller,bigger,10
852,above,taller,larger than,10
853,above,taller,more advanced,10
854,above,taller,superior to,10
855,above,taller,surpassing,10
856,abroad,in another direction; at a distance,absent,100
857,abroad,in another direction; at a distance,off,100
858,abroad,in another direction; at a distance,elsewhere,100
859,abroad,in another direction; at a distance,over,100
860,abroad,in another direction; at a distance,aside,100
861,abroad,in another direction; at a distance,distant,100
862,abroad,in another direction; at a distance,abroad,100
863,abroad,in another direction; at a distance,forth,100
864,abroad,in another direction; at a distance,afar,100
865,abroad,in another direction; at a distance,apart,100
866,abroad,in another direction; at a distance,beyond,100
867,abroad,in another direction; at a distance,hence,100
868,abroad,in another direction; at a distance,out of the way,100
869,abroad,in another direction; at a distance,far afield,100
870,abroad,in another direction; at a distance,far away,100
871,abroad,in another direction; at a distance,far off,100
872,abroad,in another direction; at a distance,far remote,100
873,abroad,in another direction; at a distance,from here,100
874,abroad,in another direction; at a distance,not present,100
875,abroad,in another direction; at a distance,out of,100
876,abroad,in another direction; at a distance,to one side,100
877,abroad,faraway,secluded,100
878,abroad,faraway,far-flung,100
879,abroad,faraway,remote,100
880,abroad,faraway,far,100
881,abroad,faraway,inaccessible,100
882,abroad,faraway,isolated,100
883,abroad,faraway,far-off,100
884,abroad,faraway,obscure,100
885,abroad,faraway,removed,100
886,abroad,faraway,abroad,100
887,abroad,faraway,abstracted,100
888,abroad,faraway,apart,100
889,abroad,faraway,asunder,100
890,abroad,faraway,away,100
891,abroad,faraway,backwoods,100
892,abroad,faraway,farther,100
893,abroad,faraway,further,100
894,abroad,faraway,indirect,100
895,abroad,faraway,out-of-the-way,100
896,abroad,faraway,outlying,100
897,abroad,faraway,retired,100
898,abroad,faraway,secret,100
899,abroad,faraway,separate,100
900,abroad,faraway,unapproachable,100
901,abroad,faraway,yonder,100
902,abroad,faraway,a piece,100
903,abroad,faraway,beyond range,100
904,abroad,faraway,far back,100
905,abroad,faraway,in the background,100
906,abroad,faraway,in the boonies,100
907,abroad,faraway,in the distance,100
908,abroad,faraway,in the sticks,100
909,abroad,faraway,middle of nowhere,100
910,abroad,faraway,not home,100
911,abroad,faraway,out of earshot,100
912,abroad,faraway,out of range,100
913,abroad,faraway,out of reach,100
914,abroad,faraway,sequestered,100
915,abroad,faraway,telescopic,100
916,abroad,faraway,ways,100
917,abroad,faraway,wide of,100
918,abroad,faraway,arm's length,100
919,abroad,in another place,somewhere,100
920,abroad,in another place,away,100
921,abroad,in another place,abroad,100
922,abroad,in another place,outside,100
923,abroad,in another place,absent,100
924,abroad,in another place,formerly,100
925,abroad,in another place,gone,100
926,abroad,in another place,hence,100
927,abroad,in another place,remote,100
928,abroad,in another place,removed,100
929,abroad,in another place,subsequently,100
930,abroad,in another place,not here,100
931,abroad,in another place,not present,100
932,abroad,in another place,not under consideration,100
933,abroad,in another place,otherwhere,100
934,abroad,in another place,somewhere else,100
935,abroad,faraway,secluded,100
936,abroad,faraway,far-flung,100
937,abroad,faraway,remote,100
938,abroad,faraway,far,100
939,abroad,faraway,inaccessible,100
940,abroad,faraway,isolated,100
941,abroad,faraway,far-off,100
942,abroad,faraway,obscure,100
943,abroad,faraway,removed,100
944,abroad,faraway,abroad,100
945,abroad,faraway,abstracted,100
946,abroad,faraway,apart,100
947,abroad,faraway,asunder,100
948,abroad,faraway,away,100
949,abroad,faraway,backwoods,100
950,abroad,faraway,farther,100
951,abroad,faraway,further,100
952,abroad,faraway,indirect,100
953,abroad,faraway,out-of-the-way,100
954,abroad,faraway,outlying,100
955,abroad,faraway,retired,100
956,abroad,faraway,secret,100
957,abroad,faraway,separate,100
958,abroad,faraway,unapproachable,100
959,abroad,faraway,yonder,100
960,abroad,faraway,a piece,100
961,abroad,faraway,beyond range,100
962,abroad,faraway,far back,100
963,abroad,faraway,in the background,100
964,abroad,faraway,in the boonies,100
965,abroad,faraway,in the distance,100
966,abroad,faraway,in the sticks,100
967,abroad,faraway,middle of nowhere,100
968,abroad,faraway,not home,100
969,abroad,faraway,out of earshot,100
970,abroad,faraway,out of range,100
971,abroad,faraway,out of reach,100
972,abroad,faraway,sequestered,100
973,abroad,faraway,telescopic,100
974,abroad,faraway,ways,100
975,abroad,faraway,wide of,100
976,abroad,faraway,arm's length,100
977,abroad,broadly,generally,100
978,abroad,broadly,extensively,100
979,abroad,broadly,abroad,100
980,abroad,broadly,far,100
981,abroad,broadly,universally,100
982,abroad,faraway,secluded,100
983,abroad,faraway,far-flung,100
984,abroad,faraway,remote,100
985,abroad,faraway,far,100
986,abroad,faraway,inaccessible,100
987,abroad,faraway,isolated,100
988,abroad,faraway,far-off,100
989,abroad,faraway,obscure,100
990,abroad,faraway,removed,100
991,abroad,faraway,abroad,100
992,abroad,faraway,abstracted,100
993,abroad,faraway,apart,100
994,abroad,faraway,asunder,100
995,abroad,faraway,away,100
996,abroad,faraway,backwoods,100
997,abroad,faraway,farther,100
998,abroad,faraway,further,100
999,abroad,faraway,indirect,100
1000,abroad,faraway,out-of-the-way,100
1001,abroad,faraway,outlying,100
1002,abroad,faraway,retired,100
1003,abroad,faraway,secret,100
1004,abroad,faraway,separate,100
1005,abroad,faraway,unapproachable,100
1006,abroad,faraway,yonder,100
1007,abroad,faraway,a piece,100
1008,abroad,faraway,beyond range,100
1009,abroad,faraway,far back,100
1010,abroad,faraway,in the background,100
1011,abroad,faraway,in the boonies,100
1012,abroad,faraway,in the distance,100
1013,abroad,faraway,in the sticks,100
1014,abroad,faraway,middle of nowhere,100
1015,abroad,faraway,not home,100
1016,abroad,faraway,out of earshot,100
1017,abroad,faraway,out of range,100
1018,abroad,faraway,out of reach,100
1019,abroad,faraway,sequestered,100
1020,abroad,faraway,telescopic,100
1021,abroad,faraway,ways,100
1022,abroad,faraway,wide of,100
1023,abroad,faraway,arm's length,100
1024,absence,state of not being present,truancy,50
1025,absence,state of not being present,absence,50
1026,absence,state of not being present,defection,50
1027,absence,state of not being present,desertion,50
1028,absence,state of not being present,skipping,50
1029,absence,"insufficiency, scarcity",lack,100
1030,absence,"insufficiency, scarcity",inadequacy,100
1031,absence,"insufficiency, scarcity",paucity,100
1032,absence,"insufficiency, scarcity",deficiency,100
1033,absence,"insufficiency, scarcity",absence,100
1034,absence,"insufficiency, scarcity",shortage,100
1035,absence,"insufficiency, scarcity",infrequency,100
1036,absence,"insufficiency, scarcity",scantiness,100
1037,absence,"insufficiency, scarcity",default,100
1038,absence,"insufficiency, scarcity",privation,100
1039,absence,"insufficiency, scarcity",defect,100
1040,absence,"insufficiency, scarcity",famine,100
1041,absence,"insufficiency, scarcity",scantness,100
1042,absence,"insufficiency, scarcity",poverty,100
1043,absence,"insufficiency, scarcity",want,100
1044,absence,"insufficiency, scarcity",need,100
1045,absence,"insufficiency, scarcity",miss,100
1046,absence,"insufficiency, scarcity",meagerness,100
1047,absence,"insufficiency, scarcity",rareness,100
1048,absence,"insufficiency, scarcity",sparsity,100
1049,absence,"insufficiency, scarcity",uncommonness,100
1050,absence,"insufficiency, scarcity",exiguousness,100
1051,absence,"insufficiency, scarcity",slim pickings,100
1052,absence,failure; want,delinquency,100
1053,absence,failure; want,nonpayment,100
1054,absence,failure; want,omission,100
1055,absence,failure; want,privation,100
1056,absence,failure; want,lack,100
1057,absence,failure; want,defect,100
1058,absence,failure; want,dearth,100
1059,absence,failure; want,deficiency,100
1060,absence,failure; want,dereliction,100
1061,absence,failure; want,shortcoming,100
1062,absence,failure; want,offense,100
1063,absence,failure; want,miss,100
1064,absence,failure; want,inadequacy,100
1065,absence,failure; want,imperfection,100
1066,absence,failure; want,absence,100
1067,absence,failure; want,wrongdoing,100
1068,absence,failure; want,oversight,100
1069,absence,failure; want,slight,100
1070,absence,failure; want,weakness,100
